zip,city,state,county,latitude,longitude,timezone,dst
74501,Mcalester,OK,Pittsburg,34.944399,-95.75709,-6,1
74502,Mcalester,OK,Pittsburg,34.947259,-95.720708,-6,1
74521,Albion,OK,Pushmataha,34.660204,-95.09814,-6,1
74522,Alderson,OK,Pittsburg,34.902286,-95.69073,-6,1
74523,Antlers,OK,Pushmataha,34.229335,-95.61603,-6,1
74525,Atoka,OK,Atoka,34.347553,-96.11276,-6,1
74528,Blanco,OK,Pittsburg,34.722059,-95.76125,-6,1
74529,Blocker,OK,Pittsburg,34.947259,-95.720708,-6,1
74530,Bromide,OK,Johnston,34.416915,-96.49278,-6,1
74531,Calvin,OK,Hughes,34.932628,-96.23929,-6,1
74533,Caney,OK,Atoka,34.217672,-96.19634,-6,1
74534,Centrahoma,OK,Coal,34.612564,-96.35556,-6,1
74535,Clarita,OK,Coal,34.488403,-96.43356,-6,1
74536,Clayton,OK,Pushmataha,34.590491,-95.36797,-6,1
74538,Coalgate,OK,Coal,34.553763,-96.23084,-6,1
74540,Daisy,OK,Atoka,34.540822,-95.71825,-6,1
74542,Atoka,OK,Atoka,34.4187,-96.039727,-6,1
74543,Finley,OK,Pushmataha,34.373618,-95.43604,-6,1
74545,Gowen,OK,Latimer,34.877067,-95.47832,-6,1
74546,Haileyville,OK,Pittsburg,34.855223,-95.57691,-6,1
74547,Hartshorne,OK,Pittsburg,34.84294,-95.57413,-6,1
74549,Honobia,OK,Le Flore,34.536633,-94.93507,-6,1
74552,Kinta,OK,Haskell,35.127495,-95.23098,-6,1
74553,Kiowa,OK,Pittsburg,34.708098,-95.90485,-6,1
74554,Krebs,OK,Pittsburg,34.926507,-95.72048,-6,1
74555,Lane,OK,Atoka,34.249448,-95.96199,-6,1
74556,Lehigh,OK,Coal,34.471798,-96.20366,-6,1
74557,Moyers,OK,Pushmataha,34.391572,-95.67366,-6,1
74558,Nashoba,OK,Pushmataha,34.497876,-95.1316,-6,1
74559,Panola,OK,Latimer,34.869457,-95.221099,-6,1
74560,Pittsburg,OK,Pittsburg,34.66625,-95.78885,-6,1
74561,Quinton,OK,Pittsburg,35.119128,-95.39008,-6,1
74562,Rattan,OK,Pushmataha,34.263342,-95.30693,-6,1
74563,Red Oak,OK,Latimer,34.948771,-95.1037,-6,1
74565,Savanna,OK,Pittsburg,34.831398,-95.83967,-6,1
74567,Snow,OK,Pushmataha,34.454702,-95.41013,-6,1
74569,Stringtown,OK,Atoka,34.491359,-95.94157,-6,1
74570,Stuart,OK,Hughes,34.858091,-96.09233,-6,1
74571,Talihina,OK,Le Flore,34.729815,-95.03625,-6,1
74572,Tupelo,OK,Coal,34.626083,-96.43083,-6,1
74574,Tuskahoma,OK,Pushmataha,34.646758,-95.27642,-6,1
74576,Wardville,OK,Pittsburg,34.665422,-96.03074,-6,1
74577,Whitesboro,OK,Le Flore,34.689854,-94.8558,-6,1
74578,Wilburton,OK,Latimer,34.886021,-95.29859,-6,1
74601,Ponca City,OK,Kay,36.707393,-97.10167,-6,1
74602,Ponca City,OK,Kay,36.695368,-97.137693,-6,1
74603,Ponca City,OK,Kay,36.796349,-97.106166,-6,1
74604,Ponca City,OK,Kay,36.704703,-97.00798,-6,1
74630,Billings,OK,Noble,36.52791,-97.43304,-6,1
74631,Blackwell,OK,Kay,36.800787,-97.29289,-6,1
74632,Braman,OK,Kay,36.939016,-97.33875,-6,1
74633,Burbank,OK,Osage,36.694585,-96.73934,-6,1
74636,Deer Creek,OK,Grant,36.810451,-97.51795,-6,1
74637,Fairfax,OK,Osage,36.577618,-96.69529,-6,1
74640,Hunter,OK,Garfield,36.585776,-97.61334,-6,1
74641,Kaw City,OK,Kay,36.807276,-96.86091,-6,1
74643,Lamont,OK,Grant,36.69588,-97.56931,-6,1
74644,Marland,OK,Noble,36.554757,-97.14483,-6,1
74646,Nardin,OK,Kay,36.821862,-97.45366,-6,1
74647,Newkirk,OK,Kay,36.904817,-97.06078,-6,1
74650,Ralston,OK,Pawnee,36.500388,-96.74013,-6,1
74651,Red Rock,OK,Noble,36.473704,-97.20505,-6,1
74652,Shidler,OK,Osage,36.830328,-96.68054,-6,1
74653,Tonkawa,OK,Kay,36.665613,-97.32967,-6,1
74701,Durant,OK,Bryan,34.009209,-96.38612,-6,1
74702,Durant,OK,Bryan,33.921979,-96.191767,-6,1
74720,Achille,OK,Bryan,33.83464,-96.39018,-6,1
74721,Albany,OK,Bryan,33.888549,-96.17244,-6,1
74722,Battiest,OK,Mccurtain,34.454046,-94.94148,-6,1
74723,Bennington,OK,Bryan,33.997865,-96.02963,-6,1
74724,Bethel,OK,Mccurtain,34.402346,-94.79763,-6,1
74726,Bokchito,OK,Bryan,33.98526,-96.15629,-6,1
74727,Boswell,OK,Choctaw,34.026768,-95.8613,-6,1
74728,Broken Bow,OK,Mccurtain,34.142978,-94.80269,-6,1
74729,Caddo,OK,Bryan,34.137095,-96.26936,-6,1
74730,Calera,OK,Bryan,33.920767,-96.44073,-6,1
74731,Cartwright,OK,Bryan,33.869195,-96.57617,-6,1
74733,Colbert,OK,Bryan,33.84836,-96.5029,-6,1
74734,Eagletown,OK,Mccurtain,34.138965,-94.55407,-6,1
74735,Fort Towson,OK,Choctaw,34.052225,-95.25701,-6,1
74736,Garvin,OK,Mccurtain,33.917419,-94.96494,-6,1
74737,Golden,OK,Mccurtain,34.032184,-94.89649,-6,1
74738,Grant,OK,Choctaw,33.917165,-95.4894,-6,1
74740,Haworth,OK,Mccurtain,33.784733,-94.60436,-6,1
74741,Hendrix,OK,Bryan,33.77061,-96.29927,-6,1
74743,Hugo,OK,Choctaw,34.010943,-95.51651,-6,1
74745,Idabel,OK,Mccurtain,33.883578,-94.83154,-6,1
74747,Kemp,OK,Bryan,33.769093,-96.3549,-6,1
74748,Kenefic,OK,Bryan,34.163069,-96.47772,-6,1
74750,Millerton,OK,Mccurtain,33.98471,-95.01088,-6,1
74752,Pickens,OK,Mccurtain,34.061674,-94.808868,-6,1
74753,Platter,OK,Bryan,33.918732,-96.5464,-6,1
74754,Ringold,OK,Mccurtain,34.199682,-95.12064,-6,1
74755,Rufe,OK,Mccurtain,34.127277,-95.11846,-6,1
74756,Sawyer,OK,Choctaw,34.023191,-95.36911,-6,1
74759,Soper,OK,Choctaw,34.038263,-95.70851,-6,1
74760,Spencerville,OK,Choctaw,34.146827,-95.37358,-6,1
74761,Swink,OK,Choctaw,34.01528,-95.20104,-6,1
74764,Valliant,OK,Mccurtain,34.038794,-95.07793,-6,1
74766,Wright City,OK,Mccurtain,34.148691,-94.95546,-6,1
74801,Shawnee,OK,Pottawatomie,35.327341,-96.93544,-6,1
74802,Shawnee,OK,Pottawatomie,35.365621,-96.959601,-6,1
74804,Shawnee,OK,Pottawatomie,35.375188,-96.93162,-6,1
74818,Seminole,OK,Seminole,35.162228,-96.609139,-6,1
74820,Ada,OK,Pontotoc,34.780243,-96.68761,-6,1
74821,Ada,OK,Pontotoc,34.735301,-96.669321,-6,1
74824,Agra,OK,Lincoln,35.883914,-96.86735,-6,1
74825,Allen,OK,Pontotoc,34.817511,-96.4108,-6,1
74826,Asher,OK,Pottawatomie,35.012407,-96.91873,-6,1
74827,Atwood,OK,Hughes,34.949547,-96.33356,-6,1
74829,Boley,OK,Okfuskee,35.49596,-96.48051,-6,1
74830,Bowlegs,OK,Seminole,35.147566,-96.6696,-6,1
74831,Byars,OK,Mcclain,34.891218,-97.06278,-6,1
74832,Carney,OK,Lincoln,35.815581,-97.01061,-6,1
74833,Castle,OK,Okfuskee,35.54247,-96.39471,-6,1
74834,Chandler,OK,Lincoln,35.702159,-96.88961,-6,1
74836,Connerville,OK,Johnston,34.451503,-96.63092,-6,1
74837,Cromwell,OK,Seminole,35.348331,-96.46385,-6,1
74839,Dustin,OK,Hughes,35.262169,-96.05434,-6,1
74840,Earlsboro,OK,Pottawatomie,35.29689,-96.78325,-6,1
74842,Fittstown,OK,Pontotoc,34.597595,-96.61818,-6,1
74843,Fitzhugh,OK,Pontotoc,34.648631,-96.73885,-6,1
74844,Francis,OK,Pontotoc,34.878209,-96.58838,-6,1
74845,Hanna,OK,Mcintosh,35.203729,-95.90822,-6,1
74848,Holdenville,OK,Hughes,35.088636,-96.38778,-6,1
74849,Konawa,OK,Seminole,34.969783,-96.73899,-6,1
74850,Lamar,OK,Hughes,35.104311,-96.09067,-6,1
74851,Mcloud,OK,Pottawatomie,35.4122,-97.0984,-6,1
74852,Macomb,OK,Pottawatomie,35.123383,-97.00869,-6,1
74854,Maud,OK,Pottawatomie,35.129805,-96.77625,-6,1
74855,Meeker,OK,Lincoln,35.507952,-96.89689,-6,1
74856,Mill Creek,OK,Johnston,34.395266,-96.81667,-6,1
74857,Newalla,OK,Oklahoma,35.351612,-97.19507,-6,1
74859,Okemah,OK,Okfuskee,35.44116,-96.30798,-6,1
74860,Paden,OK,Okfuskee,35.514019,-96.56969,-6,1
74864,Prague,OK,Lincoln,35.490727,-96.69141,-6,1
74865,Roff,OK,Pontotoc,34.618331,-96.81397,-6,1
74866,Saint Louis,OK,Pottawatomie,35.062235,-96.8355,-6,1
74867,Sasakwa,OK,Seminole,34.948211,-96.53394,-6,1
74868,Seminole,OK,Seminole,35.249655,-96.65915,-6,1
74869,Sparks,OK,Lincoln,35.601113,-96.7777,-6,1
74871,Stonewall,OK,Pontotoc,34.630936,-96.55756,-6,1
74872,Stratford,OK,Garvin,34.793533,-96.97738,-6,1
74873,Tecumseh,OK,Pottawatomie,35.231608,-96.9767,-6,1
74875,Tryon,OK,Lincoln,35.876736,-96.95179,-6,1
74878,Wanette,OK,Pottawatomie,35.012317,-97.06156,-6,1
74880,Weleetka,OK,Okfuskee,35.369606,-96.13412,-6,1
74881,Wellston,OK,Lincoln,35.694734,-97.07043,-6,1
74883,Wetumka,OK,Hughes,35.232465,-96.23571,-6,1
74884,Wewoka,OK,Seminole,35.166644,-96.5066,-6,1
74901,Arkoma,OK,Le Flore,35.347792,-94.44274,-6,1
74902,Pocola,OK,Le Flore,35.241727,-94.46967,-6,1
74930,Bokoshe,OK,Le Flore,35.184593,-94.79752,-6,1
74931,Bunch,OK,Adair,35.690088,-94.76307,-6,1
74932,Cameron,OK,Le Flore,35.138765,-94.54108,-6,1
74935,Fanshawe,OK,Le Flore,34.951143,-94.90421,-6,1
74936,Gans,OK,Sequoyah,35.392525,-94.70368,-6,1
74937,Heavener,OK,Le Flore,34.866897,-94.58622,-6,1
74939,Hodgen,OK,Le Flore,34.712466,-94.65008,-6,1
74940,Howe,OK,Le Flore,34.956272,-94.63333,-6,1
74941,Keota,OK,Haskell,35.26773,-94.87609,-6,1
74942,Leflore,OK,Le Flore,34.898768,-94.98141,-6,1
74943,Lequire,OK,Haskell,35.077265,-95.08613,-6,1
74944,Mccurtain,OK,Haskell,35.127447,-94.98545,-6,1
74945,Marble City,OK,Sequoyah,35.595915,-94.8089,-6,1
74946,Moffett,OK,Sequoyah,35.41483,-94.45263,-6,1
74947,Monroe,OK,Le Flore,34.991767,-94.51763,-6,1
74948,Muldrow,OK,Sequoyah,35.431711,-94.56575,-6,1
74949,Muse,OK,Le Flore,34.669198,-94.75729,-6,1
74951,Panama,OK,Le Flore,35.172259,-94.67008,-6,1
74953,Poteau,OK,Le Flore,35.052793,-94.61829,-6,1
74954,Roland,OK,Sequoyah,35.413049,-94.50476,-6,1
74955,Sallisaw,OK,Sequoyah,35.467031,-94.78647,-6,1
74956,Shady Point,OK,Le Flore,35.122751,-94.72058,-6,1
74957,Smithville,OK,Mccurtain,34.503213,-94.67157,-6,1
74959,Spiro,OK,Le Flore,35.247209,-94.62105,-6,1
74960,Stilwell,OK,Adair,35.815628,-94.65023,-6,1
74962,Vian,OK,Sequoyah,35.543155,-94.96628,-6,1
74963,Watson,OK,Mccurtain,34.37769,-94.55278,-6,1
74964,Watts,OK,Adair,36.114272,-94.6335,-6,1
74965,Westville,OK,Adair,35.998632,-94.59266,-6,1
74966,Wister,OK,Le Flore,34.943609,-94.81453,-6,1
75001,Addison,TX,Dallas,32.96129,-96.83751,-6,1
75002,Allen,TX,Collin,33.092846,-96.62447,-6,1
75006,Carrollton,TX,Dallas,32.960374,-96.89163,-6,1
75007,Carrollton,TX,Denton,33.00542,-96.89773,-6,1
75008,Carrollton,TX,Denton,33.20743,-97.116282,-6,1
75009,Celina,TX,Collin,33.327927,-96.76129,-6,1
75010,Carrollton,TX,Denton,33.030556,-96.89328,-6,1
75011,Carrollton,TX,Dallas,32.767268,-96.777626,-6,1
75013,Allen,TX,Collin,33.106582,-96.69402,-6,1
75014,Irving,TX,Dallas,32.767268,-96.777626,-6,1
75015,Irving,TX,Dallas,32.767268,-96.777626,-6,1
75016,Irving,TX,Dallas,32.767268,-96.777626,-6,1
75017,Irving,TX,Dallas,32.767268,-96.777626,-6,1
75019,Coppell,TX,Dallas,32.967341,-96.98656,-6,1
75020,Denison,TX,Grayson,33.754053,-96.57867,-6,1
75021,Denison,TX,Grayson,33.742641,-96.51427,-6,1
75022,Flower Mound,TX,Denton,33.024778,-97.10206,-6,1
75023,Plano,TX,Collin,33.054671,-96.73506,-6,1
75024,Plano,TX,Collin,33.07707,-96.79859,-6,1
75025,Plano,TX,Collin,33.086868,-96.74504,-6,1
75026,Plano,TX,Collin,33.19359,-96.569879,-6,1
75027,Flower Mound,TX,Denton,33.20743,-97.116282,-6,1
75028,Flower Mound,TX,Denton,33.033214,-97.05965,-6,1
75029,Lewisville,TX,Denton,33.20743,-97.116282,-6,1
75030,Rowlett,TX,Dallas,32.91747,-96.534737,-6,1
75032,Rockwall,TX,Rockwall,32.867103,-96.44129,-6,1
75034,Frisco,TX,Collin,33.143792,-96.83938,-6,1
75035,Frisco,TX,Collin,33.130086,-96.78177,-6,1
75037,Irving,TX,Dallas,32.767268,-96.777626,-6,1
75038,Irving,TX,Dallas,32.872386,-96.98524,-6,1
75039,Irving,TX,Dallas,32.876474,-96.94129,-6,1
75040,Garland,TX,Dallas,32.920574,-96.62639,-6,1
75041,Garland,TX,Dallas,32.881525,-96.64601,-6,1
75042,Garland,TX,Dallas,32.915625,-96.67399,-6,1
75043,Garland,TX,Dallas,32.854893,-96.60211,-6,1
75044,Garland,TX,Dallas,32.960375,-96.66188,-6,1
75045,Garland,TX,Dallas,32.913695,-96.627131,-6,1
75046,Garland,TX,Dallas,32.767268,-96.777626,-6,1
75047,Garland,TX,Dallas,32.767268,-96.777626,-6,1
75048,Garland,TX,Dallas,32.975723,-96.58661,-6,1
75049,Garland,TX,Dallas,32.767268,-96.777626,-6,1
75050,Grand Prairie,TX,Dallas,32.759922,-97.01216,-6,1
75051,Grand Prairie,TX,Dallas,32.728982,-97.00428,-6,1
75052,Grand Prairie,TX,Dallas,32.675604,-97.02346,-6,1
75053,Grand Prairie,TX,Dallas,32.767268,-96.777626,-6,1
75054,Grand Prairie,TX,Dallas,32.767268,-96.777626,-6,1
75056,The Colony,TX,Denton,33.081421,-96.88957,-6,1
75057,Lewisville,TX,Denton,33.04867,-96.99321,-6,1
75058,Gunter,TX,Grayson,33.453628,-96.73436,-6,1
75060,Irving,TX,Dallas,32.80268,-96.95499,-6,1
75061,Irving,TX,Dallas,32.826729,-96.9614,-6,1
75062,Irving,TX,Dallas,32.846645,-96.96733,-6,1
75063,Irving,TX,Dallas,32.916865,-96.97349,-6,1
75065,Lake Dallas,TX,Denton,33.12635,-97.02525,-6,1
75067,Lewisville,TX,Denton,33.020118,-97.00771,-6,1
75068,Little Elm,TX,Denton,33.173008,-96.95485,-6,1
75069,McKinney,TX,Collin,33.195073,-96.60363,-6,1
75070,McKinney,TX,Collin,33.212203,-96.67522,-6,1
75074,Plano,TX,Collin,33.028921,-96.68102,-6,1
75075,Plano,TX,Collin,33.024721,-96.74038,-6,1
75076,Pottsboro,TX,Grayson,33.818635,-96.69338,-6,1
75077,Lewisville,TX,Denton,33.075138,-97.0529,-6,1
75078,Prosper,TX,Collin,33.240766,-96.79944,-6,1
75080,Richardson,TX,Dallas,32.969523,-96.74093,-6,1
75081,Richardson,TX,Dallas,32.948974,-96.70916,-6,1
75082,Richardson,TX,Dallas,32.993405,-96.65901,-6,1
75083,Richardson,TX,Dallas,32.767268,-96.777626,-6,1
75085,Richardson,TX,Dallas,32.767268,-96.777626,-6,1
75086,Plano,TX,Collin,33.002395,-96.615837,-6,1
75087,Rockwall,TX,Rockwall,32.93382,-96.45446,-6,1
75088,Rowlett,TX,Dallas,32.897459,-96.5497,-6,1
75089,Rowlett,TX,Dallas,32.923924,-96.54697,-6,1
75090,Sherman,TX,Grayson,33.632806,-96.59106,-6,1
75091,Sherman,TX,Grayson,33.678665,-96.662289,-6,1
75092,Sherman,TX,Grayson,33.649938,-96.65387,-6,1
75093,Plano,TX,Collin,33.03505,-96.80492,-6,1
75094,Plano,TX,Collin,33.009681,-96.61113,-6,1
75097,Weston,TX,Collin,33.351238,-96.664632,-6,1
75098,Wylie,TX,Dallas,33.011975,-96.53607,-6,1
75099,Coppell,TX,Dallas,32.77103,-96.79963,-6,1
75101,Bardwell,TX,Ellis,32.267846,-96.6967,-6,1
75102,Barry,TX,Navarro,32.075079,-96.64311,-6,1
75103,Canton,TX,Van Zandt,32.532449,-95.88,-6,1
75104,Cedar Hill,TX,Dallas,32.588536,-96.94949,-6,1
75105,Chatfield,TX,Navarro,32.241963,-96.37917,-6,1
75106,Cedar Hill,TX,Dallas,32.767268,-96.777626,-6,1
75110,Corsicana,TX,Navarro,32.078228,-96.44612,-6,1
75114,Crandall,TX,Kaufman,32.629178,-96.44339,-6,1
75115,Desoto,TX,Dallas,32.599286,-96.85882,-6,1
75116,Duncanville,TX,Dallas,32.658384,-96.91265,-6,1
75117,Edgewood,TX,Van Zandt,32.696777,-95.86881,-6,1
75118,Elmo,TX,Kaufman,32.599614,-96.302743,-6,1
75119,Ennis,TX,Ellis,32.331239,-96.61962,-6,1
75120,Ennis,TX,Ellis,32.334709,-96.633546,-6,1
75121,Copeville,TX,Collin,33.079946,-96.41788,-6,1
75123,Desoto,TX,Dallas,32.767268,-96.777626,-6,1
75124,Eustace,TX,Henderson,32.310343,-96.00312,-6,1
75125,Ferris,TX,Ellis,32.533551,-96.65684,-6,1
75126,Forney,TX,Kaufman,32.745373,-96.46038,-6,1
75127,Fruitvale,TX,Van Zandt,32.68309,-95.79436,-6,1
75132,Fate,TX,Rockwall,32.941014,-96.38095,-6,1
75134,Lancaster,TX,Dallas,32.620385,-96.7812,-6,1
75135,Caddo Mills,TX,Hunt,33.075653,-96.23774,-6,1
75137,Duncanville,TX,Dallas,32.634835,-96.91343,-6,1
75138,Duncanville,TX,Dallas,32.767268,-96.777626,-6,1
75140,Grand Saline,TX,Van Zandt,32.661299,-95.71738,-6,1
75141,Hutchins,TX,Dallas,32.644647,-96.71036,-6,1
75142,Kaufman,TX,Kaufman,32.574299,-96.30377,-6,1
75143,Kemp,TX,Kaufman,32.348007,-96.21035,-6,1
75144,Kerens,TX,Navarro,32.120271,-96.22474,-6,1
75146,Lancaster,TX,Dallas,32.590063,-96.75892,-6,1
75147,Mabank,TX,Kaufman,32.314256,-96.11068,-6,1
75148,Malakoff,TX,Henderson,32.183649,-96.01862,-6,1
75149,Mesquite,TX,Dallas,32.767329,-96.60759,-6,1
75150,Mesquite,TX,Dallas,32.818392,-96.63355,-6,1
75151,Corsicana,TX,Navarro,32.062395,-96.473459,-6,1
75152,Palmer,TX,Ellis,32.425222,-96.68103,-6,1
75153,Powell,TX,Navarro,32.142925,-96.32632,-6,1
75154,Red Oak,TX,Ellis,32.526123,-96.82325,-6,1
75155,Rice,TX,Ellis,32.226257,-96.48147,-6,1
75157,Rosser,TX,Kaufman,32.455407,-96.439495,-6,1
75158,Scurry,TX,Kaufman,32.466891,-96.38502,-6,1
75159,Seagoville,TX,Dallas,32.628858,-96.53811,-6,1
75160,Terrell,TX,Kaufman,32.747747,-96.28923,-6,1
75161,Terrell,TX,Kaufman,32.727366,-96.187,-6,1
75163,Trinidad,TX,Henderson,32.17548,-96.10935,-6,1
75164,Josephine,TX,Collin,33.065217,-96.31152,-6,1
75165,Waxahachie,TX,Ellis,32.397024,-96.83283,-6,1
75166,Lavon,TX,Collin,33.022051,-96.43601,-6,1
75167,Waxahachie,TX,Ellis,32.380958,-96.91801,-6,1
75168,Waxahachie,TX,Ellis,32.374937,-96.716638,-6,1
75169,Wills Point,TX,Van Zandt,32.725386,-96.00238,-6,1
75172,Wilmer,TX,Dallas,32.598845,-96.6831,-6,1
75173,Nevada,TX,Collin,33.048275,-96.42153,-6,1
75180,Mesquite,TX,Dallas,32.72203,-96.61634,-6,1
75181,Mesquite,TX,Dallas,32.735812,-96.55886,-6,1
75182,Sunnyvale,TX,Dallas,32.803646,-96.56965,-6,1
75185,Mesquite,TX,Dallas,32.740332,-96.561846,-6,1
75187,Mesquite,TX,Dallas,32.767268,-96.777626,-6,1
75189,Royse City,TX,Rockwall,32.960512,-96.31278,-6,1
75201,Dallas,TX,Dallas,32.787629,-96.79941,-6,1
75202,Dallas,TX,Dallas,32.77988,-96.80502,-6,1
75203,Dallas,TX,Dallas,32.745831,-96.80672,-6,1
75204,Dallas,TX,Dallas,32.800333,-96.78952,-6,1
75205,Dallas,TX,Dallas,32.836094,-96.79524,-6,1
75206,Dallas,TX,Dallas,32.826128,-96.7712,-6,1
75207,Dallas,TX,Dallas,32.78643,-96.81992,-6,1
75208,Dallas,TX,Dallas,32.751464,-96.83864,-6,1
75209,Dallas,TX,Dallas,32.845978,-96.82552,-6,1
75210,Dallas,TX,Dallas,32.77103,-96.74732,-6,1
75211,Dallas,TX,Dallas,32.736931,-96.88253,-6,1
75212,Dallas,TX,Dallas,32.78238,-96.86945,-6,1
75214,Dallas,TX,Dallas,32.825628,-96.74872,-6,1
75215,Dallas,TX,Dallas,32.76103,-96.77035,-6,1
75216,Dallas,TX,Dallas,32.710082,-96.7972,-6,1
75217,Dallas,TX,Dallas,32.72238,-96.67582,-6,1
75218,Dallas,TX,Dallas,32.842726,-96.69937,-6,1
75219,Dallas,TX,Dallas,32.812462,-96.81412,-6,1
75220,Dallas,TX,Dallas,32.867977,-96.86306,-6,1
75221,Dallas,TX,Dallas,32.814728,-96.787725,-6,1
75222,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75223,Dallas,TX,Dallas,32.792879,-96.74918,-6,1
75224,Dallas,TX,Dallas,32.716065,-96.83987,-6,1
75225,Dallas,TX,Dallas,32.862876,-96.7904,-6,1
75226,Dallas,TX,Dallas,32.783978,-96.77662,-6,1
75227,Dallas,TX,Dallas,32.77003,-96.69,-6,1
75228,Dallas,TX,Dallas,32.825227,-96.67955,-6,1
75229,Dallas,TX,Dallas,32.895376,-96.85985,-6,1
75230,Dallas,TX,Dallas,32.901176,-96.79054,-6,1
75231,Dallas,TX,Dallas,32.874317,-96.74764,-6,1
75232,Dallas,TX,Dallas,32.664034,-96.83886,-6,1
75233,Dallas,TX,Dallas,32.704398,-96.87222,-6,1
75234,Dallas,TX,Dallas,32.925975,-96.88322,-6,1
75235,Dallas,TX,Dallas,32.828128,-96.84612,-6,1
75236,Dallas,TX,Dallas,32.685533,-96.91746,-6,1
75237,Dallas,TX,Dallas,32.666984,-96.87633,-6,1
75238,Dallas,TX,Dallas,32.873926,-96.70922,-6,1
75239,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75240,Dallas,TX,Dallas,32.938774,-96.78543,-6,1
75241,Dallas,TX,Dallas,32.669383,-96.77439,-6,1
75242,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75243,Dallas,TX,Dallas,32.912225,-96.73688,-6,1
75244,Dallas,TX,Dallas,32.922624,-96.83616,-6,1
75245,Dallas,TX,Dallas,32.922499,-96.535191,-6,1
75246,Dallas,TX,Dallas,32.791878,-96.77365,-6,1
75247,Dallas,TX,Dallas,32.817978,-96.87928,-6,1
75248,Dallas,TX,Dallas,32.968123,-96.78863,-6,1
75249,Dallas,TX,Dallas,32.639661,-96.95317,-6,1
75250,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75251,Dallas,TX,Dallas,32.919104,-96.77497,-6,1
75252,Dallas,TX,Dallas,32.998132,-96.79088,-6,1
75253,Dallas,TX,Dallas,32.679924,-96.60367,-6,1
75258,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75260,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75261,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75262,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75263,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75264,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75265,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75266,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75267,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75270,Dallas,TX,Dallas,32.78133,-96.80198,-6,1
75275,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75277,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75283,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75284,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75285,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75286,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75287,Dallas,TX,Dallas,32.998786,-96.84436,-6,1
75295,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75301,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75303,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75310,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75312,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75313,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75315,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75320,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75323,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75326,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75336,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75339,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75342,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75346,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75353,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75354,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75355,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75356,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75357,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75359,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75360,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75363,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75364,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75367,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75368,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75370,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75371,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75372,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75373,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75374,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75376,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75378,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75379,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75380,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75381,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75382,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75386,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
75387,Dallas,TX,Dallas,32.767268,-96.777626,-6,1
